Index    FREQ              Vmain             VMain2     
1223     2.79254384e+05    3.77520315e-01    3.68189500e-01
1224     2.80543364e+05    3.77520229e-01    3.68189419e-01
1225     2.81838293e+05    3.77520142e-01    3.68189337e-01
1226     2.83139200e+05    3.77520054e-01    3.68189253e-01
1227     2.84446111e+05    3.77519966e-01    3.68189170e-01
1228     2.85759054e+05    3.77519877e-01    3.68189085e-01
1229     2.87078058e+05    3.77519787e-01    3.68189000e-01
1230     2.88403150e+05    3.77519696e-01    3.68188914e-01
1231     2.89734359e+05    3.77519604e-01    3.68188827e-01
1232     2.91071712e+05    3.77519512e-01    3.68188739e-01
1233     2.92415238e+05    3.77519418e-01    3.68188650e-01
1234     2.93764965e+05    3.77519324e-01    3.68188561e-01
1235     2.95120923e+05    3.77519229e-01    3.68188471e-01
1236     2.96483139e+05    3.77519133e-01    3.68188380e-01
1237     2.97851643e+05    3.77519036e-01    3.68188288e-01
1238     2.99226464e+05    3.77518938e-01    3.68188195e-01
1239     3.00607630e+05    3.77518839e-01    3.68188101e-01
1240     3.01995172e+05    3.77518739e-01    3.68188007e-01
1241     3.03389118e+05    3.77518639e-01    3.68187912e-01
1242     3.04789499e+05    3.77518537e-01    3.68187815e-01
1243     3.06196343e+05    3.77518435e-01    3.68187718e-01
1244     3.07609681e+05    3.77518331e-01    3.68187620e-01
1245     3.09029543e+05    3.77518227e-01    3.68187521e-01
1246     3.10455959e+05    3.77518122e-01    3.68187422e-01
1247     3.11888958e+05    3.77518015e-01    3.68187321e-01
1248     3.13328572e+05    3.77517908e-01    3.68187219e-01
1249     3.14774831e+05    3.77517800e-01    3.68187117e-01
1250     3.16227766e+05    3.77517690e-01    3.68187013e-01
1251     3.17687407e+05    3.77517580e-01    3.68186909e-01
1252     3.19153786e+05    3.77517469e-01    3.68186803e-01
1253     3.20626932e+05    3.77517356e-01    3.68186697e-01
1254     3.22106879e+05    3.77517243e-01    3.68186589e-01
1255     3.23593657e+05    3.77517129e-01    3.68186481e-01
1256     3.25087297e+05    3.77517013e-01    3.68186372e-01
1257     3.26587832e+05    3.77516896e-01    3.68186261e-01
1258     3.28095293e+05    3.77516779e-01    3.68186150e-01
1259     3.29609712e+05    3.77516660e-01    3.68186037e-01
1260     3.31131121e+05    3.77516540e-01    3.68185924e-01
1261     3.32659553e+05    3.77516419e-01    3.68185809e-01
1262     3.34195040e+05    3.77516297e-01    3.68185694e-01
1263     3.35737614e+05    3.77516174e-01    3.68185577e-01
1264     3.37287309e+05    3.77516049e-01    3.68185459e-01
1265     3.38844156e+05    3.77515924e-01    3.68185340e-01
1266     3.40408190e+05    3.77515797e-01    3.68185220e-01
1267     3.41979443e+05    3.77515669e-01    3.68185099e-01
1268     3.43557948e+05    3.77515540e-01    3.68184977e-01
1269     3.45143739e+05    3.77515410e-01    3.68184854e-01
1270     3.46736850e+05    3.77515278e-01    3.68184730e-01
1271     3.48337315e+05    3.77515146e-01    3.68184604e-01
1272     3.49945167e+05    3.77515012e-01    3.68184477e-01
1273     3.51560441e+05    3.77514877e-01    3.68184349e-01
1274     3.53183170e+05    3.77514740e-01    3.68184220e-01
1275     3.54813389e+05    3.77514603e-01    3.68184090e-01
1276     3.56451133e+05    3.77514464e-01    3.68183958e-01
1277     3.58096437e+05    3.77514323e-01    3.68183826e-01
1278     3.59749335e+05    3.77514182e-01    3.68183692e-01
1279     3.61409863e+05    3.77514039e-01    3.68183557e-01
1280     3.63078055e+05    3.77513895e-01    3.68183420e-01
1281     3.64753947e+05    3.77513749e-01    3.68183283e-01
1282     3.66437575e+05    3.77513603e-01    3.68183144e-01
1283     3.68128974e+05    3.77513454e-01    3.68183003e-01
1284     3.69828180e+05    3.77513305e-01    3.68182862e-01
1285     3.71535229e+05    3.77513154e-01    3.68182719e-01
1286     3.73250158e+05    3.77513001e-01    3.68182575e-01
1287     3.74973002e+05    3.77512848e-01    3.68182429e-01
1288     3.76703799e+05    3.77512692e-01    3.68182283e-01
1289     3.78442585e+05    3.77512536e-01    3.68182134e-01
1290     3.80189396e+05    3.77512378e-01    3.68181985e-01
1291     3.81944271e+05    3.77512218e-01    3.68181834e-01
1292     3.83707245e+05    3.77512057e-01    3.68181682e-01
1293     3.85478358e+05    3.77511895e-01    3.68181528e-01
1294     3.87257645e+05    3.77511730e-01    3.68181373e-01
1295     3.89045145e+05    3.77511565e-01    3.68181216e-01
1296     3.90840896e+05    3.77511398e-01    3.68181058e-01
1297     3.92644935e+05    3.77511229e-01    3.68180899e-01
1298     3.94457302e+05    3.77511059e-01    3.68180738e-01
1299     3.96278034e+05    3.77510887e-01    3.68180575e-01
1300     3.98107171e+05    3.77510714e-01    3.68180411e-01
1301     3.99944750e+05    3.77510539e-01    3.68180246e-01
1302     4.01790811e+05    3.77510362e-01    3.68180079e-01
1303     4.03645393e+05    3.77510184e-01    3.68179910e-01
1304     4.05508535e+05    3.77510004e-01    3.68179740e-01
1305     4.07380278e+05    3.77509823e-01    3.68179568e-01
1306     4.09260660e+05    3.77509639e-01    3.68179395e-01
1307     4.11149721e+05    3.77509455e-01    3.68179220e-01
1308     4.13047502e+05    3.77509268e-01    3.68179044e-01
1309     4.14954043e+05    3.77509080e-01    3.68178866e-01
1310     4.16869383e+05    3.77508889e-01    3.68178686e-01
1311     4.18793565e+05    3.77508698e-01    3.68178504e-01
1312     4.20726628e+05    3.77508504e-01    3.68178321e-01
1313     4.22668614e+05    3.77508309e-01    3.68178137e-01
1314     4.24619564e+05    3.77508111e-01    3.68177950e-01
1315     4.26579519e+05    3.77507912e-01    3.68177762e-01
1316     4.28548520e+05    3.77507711e-01    3.68177572e-01
1317     4.30526610e+05    3.77507509e-01    3.68177380e-01
1318     4.32513831e+05    3.77507304e-01    3.68177187e-01
1319     4.34510224e+05    3.77507097e-01    3.68176991e-01
1320     4.36515832e+05    3.77506889e-01    3.68176794e-01
1321     4.38530698e+05    3.77506678e-01    3.68176595e-01
1322     4.40554864e+05    3.77506466e-01    3.68176395e-01
1323     4.42588372e+05    3.77506252e-01    3.68176192e-01
1324     4.44631267e+05    3.77506036e-01    3.68175987e-01
1325     4.46683592e+05    3.77505817e-01    3.68175781e-01
1326     4.48745390e+05    3.77505597e-01    3.68175573e-01
1327     4.50816705e+05    3.77505375e-01    3.68175363e-01
1328     4.52897580e+05    3.77505150e-01    3.68175150e-01
1329     4.54988060e+05    3.77504924e-01    3.68174936e-01
1330     4.57088190e+05    3.77504695e-01    3.68174720e-01
1331     4.59198013e+05    3.77504464e-01    3.68174502e-01
1332     4.61317575e+05    3.77504232e-01    3.68174282e-01
1333     4.63446920e+05    3.77503997e-01    3.68174060e-01
1334     4.65586094e+05    3.77503760e-01    3.68173836e-01
1335     4.67735141e+05    3.77503520e-01    3.68173609e-01
1336     4.69894109e+05    3.77503279e-01    3.68173381e-01
1337     4.72063041e+05    3.77503035e-01    3.68173151e-01
1338     4.74241985e+05    3.77502789e-01    3.68172918e-01
1339     4.76430987e+05    3.77502540e-01    3.68172683e-01
1340     4.78630092e+05    3.77502290e-01    3.68172446e-01
1341     4.80839348e+05    3.77502037e-01    3.68172207e-01
1342     4.83058802e+05    3.77501781e-01    3.68171966e-01
1343     4.85288500e+05    3.77501524e-01    3.68171722e-01
1344     4.87528490e+05    3.77501264e-01    3.68171476e-01
1345     4.89778819e+05    3.77501001e-01    3.68171228e-01
1346     4.92039536e+05    3.77500736e-01    3.68170978e-01
1347     4.94310687e+05    3.77500469e-01    3.68170725e-01
1348     4.96592321e+05    3.77500199e-01    3.68170470e-01
1349     4.98884487e+05    3.77499927e-01    3.68170213e-01
1350     5.01187234e+05    3.77499652e-01    3.68169953e-01
1351     5.03500609e+05    3.77499375e-01    3.68169691e-01
1352     5.05824662e+05    3.77499095e-01    3.68169426e-01
1353     5.08159443e+05    3.77498812e-01    3.68169159e-01
1354     5.10505000e+05    3.77498527e-01    3.68168890e-01
1355     5.12861384e+05    3.77498239e-01    3.68168618e-01
1356     5.15228645e+05    3.77497949e-01    3.68168343e-01
1357     5.17606832e+05    3.77497656e-01    3.68168066e-01
1358     5.19995997e+05    3.77497360e-01    3.68167786e-01
1359     5.22396189e+05    3.77497061e-01    3.68167504e-01
1360     5.24807460e+05    3.77496760e-01    3.68167219e-01
1361     5.27229861e+05    3.77496456e-01    3.68166932e-01
1362     5.29663444e+05    3.77496149e-01    3.68166642e-01
1363     5.32108259e+05    3.77495839e-01    3.68166349e-01
1364     5.34564359e+05    3.77495526e-01    3.68166054e-01
1365     5.37031796e+05    3.77495211e-01    3.68165755e-01
1366     5.39510623e+05    3.77494892e-01    3.68165454e-01
1367     5.42000890e+05    3.77494571e-01    3.68165150e-01
1368     5.44502653e+05    3.77494247e-01    3.68164844e-01
1369     5.47015963e+05    3.77493919e-01    3.68164534e-01
1370     5.49540874e+05    3.77493589e-01    3.68164222e-01
1371     5.52077439e+05    3.77493255e-01    3.68163907e-01
1372     5.54625713e+05    3.77492919e-01    3.68163589e-01
1373     5.57185749e+05    3.77492579e-01    3.68163268e-01
1374     5.59757601e+05    3.77492236e-01    3.68162944e-01
1375     5.62341325e+05    3.77491890e-01    3.68162617e-01
1376     5.64936975e+05    3.77491541e-01    3.68162287e-01
1377     5.67544605e+05    3.77491189e-01    3.68161954e-01
1378     5.70164272e+05    3.77490833e-01    3.68161618e-01
1379     5.72796031e+05    3.77490474e-01    3.68161278e-01
1380     5.75439937e+05    3.77490112e-01    3.68160936e-01
1381     5.78096047e+05    3.77489746e-01    3.68160590e-01
1382     5.80764418e+05    3.77489377e-01    3.68160242e-01
1383     5.83445104e+05    3.77489004e-01    3.68159890e-01
1384     5.86138165e+05    3.77488628e-01    3.68159534e-01
1385     5.88843655e+05    3.77488249e-01    3.68159176e-01
1386     5.91561634e+05    3.77487866e-01    3.68158814e-01
1387     5.94292159e+05    3.77487480e-01    3.68158449e-01
1388     5.97035287e+05    3.77487090e-01    3.68158080e-01
1389     5.99791076e+05    3.77486696e-01    3.68157708e-01
1390     6.02559586e+05    3.77486299e-01    3.68157333e-01
1391     6.05340875e+05    3.77485898e-01    3.68156954e-01
1392     6.08135001e+05    3.77485493e-01    3.68156571e-01
1393     6.10942025e+05    3.77485085e-01    3.68156185e-01
1394     6.13762005e+05    3.77484673e-01    3.68155796e-01
1395     6.16595002e+05    3.77484257e-01    3.68155403e-01
1396     6.19441075e+05    3.77483837e-01    3.68155006e-01
1397     6.22300285e+05    3.77483413e-01    3.68154606e-01
1398     6.25172693e+05    3.77482985e-01    3.68154201e-01
1399     6.28058359e+05    3.77482554e-01    3.68153794e-01
1400     6.30957344e+05    3.77482118e-01    3.68153382e-01
1401     6.33869711e+05    3.77481679e-01    3.68152966e-01
1402     6.36795521e+05    3.77481235e-01    3.68152547e-01
1403     6.39734835e+05    3.77480787e-01    3.68152124e-01
1404     6.42687717e+05    3.77480335e-01    3.68151697e-01
1405     6.45654229e+05    3.77479879e-01    3.68151266e-01
1406     6.48634434e+05    3.77479419e-01    3.68150831e-01
1407     6.51628394e+05    3.77478954e-01    3.68150392e-01
1408     6.54636174e+05    3.77478485e-01    3.68149949e-01
1409     6.57657837e+05    3.77478012e-01    3.68149501e-01
1410     6.60693448e+05    3.77477534e-01    3.68149050e-01
1411     6.63743070e+05    3.77477052e-01    3.68148595e-01
1412     6.66806769e+05    3.77476566e-01    3.68148135e-01
1413     6.69884609e+05    3.77476075e-01    3.68147671e-01
1414     6.72976656e+05    3.77475579e-01    3.68147203e-01
1415     6.76082975e+05    3.77475079e-01    3.68146730e-01
1416     6.79203633e+05    3.77474574e-01    3.68146253e-01
1417     6.82338694e+05    3.77474065e-01    3.68145772e-01
1418     6.85488226e+05    3.77473551e-01    3.68145286e-01
1419     6.88652296e+05    3.77473032e-01    3.68144795e-01
1420     6.91830971e+05    3.77472508e-01    3.68144301e-01
1421     6.95024318e+05    3.77471980e-01    3.68143801e-01
1422     6.98232404e+05    3.77471446e-01    3.68143297e-01
1423     7.01455298e+05    3.77470908e-01    3.68142788e-01
1424     7.04693069e+05    3.77470364e-01    3.68142275e-01
1425     7.07945784e+05    3.77469816e-01    3.68141757e-01
1426     7.11213514e+05    3.77469263e-01    3.68141234e-01
1427     7.14496326e+05    3.77468704e-01    3.68140706e-01
1428     7.17794291e+05    3.77468140e-01    3.68140173e-01
1429     7.21107479e+05    3.77467571e-01    3.68139636e-01
1430     7.24435960e+05    3.77466997e-01    3.68139093e-01
1431     7.27779805e+05    3.77466418e-01    3.68138545e-01
1432     7.31139083e+05    3.77465833e-01    3.68137993e-01
1433     7.34513868e+05    3.77465242e-01    3.68137435e-01
1434     7.37904230e+05    3.77464647e-01    3.68136872e-01
1435     7.41310241e+05    3.77464045e-01    3.68136304e-01
1436     7.44731974e+05    3.77463439e-01    3.68135730e-01
1437     7.48169501e+05    3.77462826e-01    3.68135152e-01
1438     7.51622894e+05    3.77462208e-01    3.68134567e-01
1439     7.55092228e+05    3.77461584e-01    3.68133978e-01
1440     7.58577575e+05    3.77460955e-01    3.68133383e-01
1441     7.62079010e+05    3.77460319e-01    3.68132783e-01
1442     7.65596607e+05    3.77459678e-01    3.68132177e-01
1443     7.69130440e+05    3.77459031e-01    3.68131565e-01
1444     7.72680585e+05    3.77458377e-01    3.68130948e-01
1445     7.76247117e+05    3.77457718e-01    3.68130325e-01
1446     7.79830111e+05    3.77457053e-01    3.68129696e-01
1447     7.83429643e+05    3.77456381e-01    3.68129061e-01
1448     7.87045790e+05    3.77455703e-01    3.68128421e-01
1449     7.90678628e+05    3.77455019e-01    3.68127775e-01
1450     7.94328235e+05    3.77454329e-01    3.68127122e-01
1451     7.97994687e+05    3.77453632e-01    3.68126464e-01
1452     8.01678063e+05    3.77452929e-01    3.68125800e-01
1453     8.05378441e+05    3.77452219e-01    3.68125129e-01
1454     8.09095899e+05    3.77451503e-01    3.68124452e-01
1455     8.12830516e+05    3.77450780e-01    3.68123769e-01
1456     8.16582371e+05    3.77450051e-01    3.68123080e-01
1457     8.20351544e+05    3.77449314e-01    3.68122384e-01
1458     8.24138115e+05    3.77448571e-01    3.68121682e-01
1459     8.27942164e+05    3.77447821e-01    3.68120973e-01
1460     8.31763771e+05    3.77447064e-01    3.68120258e-01
1461     8.35603018e+05    3.77446301e-01    3.68119536e-01
1462     8.39459987e+05    3.77445530e-01    3.68118808e-01
1463     8.43334758e+05    3.77444751e-01    3.68118072e-01
1464     8.47227414e+05    3.77443966e-01    3.68117330e-01
1465     8.51138038e+05    3.77443173e-01    3.68116581e-01
1466     8.55066713e+05    3.77442374e-01    3.68115826e-01
1467     8.59013522e+05    3.77441566e-01    3.68115063e-01
1468     8.62978548e+05    3.77440751e-01    3.68114293e-01
1469     8.66961876e+05    3.77439929e-01    3.68113516e-01
1470     8.70963590e+05    3.77439099e-01    3.68112732e-01
1471     8.74983775e+05    3.77438262e-01    3.68111940e-01
1472     8.79022517e+05    3.77437416e-01    3.68111141e-01
1473     8.83079900e+05    3.77436563e-01    3.68110335e-01
1474     8.87156012e+05    3.77435702e-01    3.68109521e-01
1475     8.91250938e+05    3.77434833e-01    3.68108700e-01
1476     8.95364766e+05    3.77433956e-01    3.68107872e-01
1477     8.99497582e+05    3.77433071e-01    3.68107035e-01
1478     9.03649474e+05    3.77432177e-01    3.68106191e-01
1479     9.07820530e+05    3.77431276e-01    3.68105339e-01
1480     9.12010839e+05    3.77430366e-01    3.68104479e-01
1481     9.16220490e+05    3.77429447e-01    3.68103611e-01
1482     9.20449572e+05    3.77428520e-01    3.68102736e-01
1483     9.24698174e+05    3.77427585e-01    3.68101852e-01
1484     9.28966387e+05    3.77426641e-01    3.68100960e-01
1485     9.33254301e+05    3.77425688e-01    3.68100059e-01
1486     9.37562007e+05    3.77424726e-01    3.68099151e-01
