Index       FREQ            VM(FIRST)         VM(GATE)           VM(FBK)          VM(DRAIN)          VM(F2)         VM(OUT2_HI_N)  
1539     1.19674053e+06    1.79447943e+00    1.28228548e-01    1.80326630e+00    1.33111701e-02    1.79450615e+00    2.03034570e+00
1540     1.20226443e+06    1.79302438e+00    1.28716498e-01    1.80180412e+00    1.33616156e-02    1.79305110e+00    2.02869886e+00
1541     1.20781384e+06    1.79155942e+00    1.29205511e-01    1.80033198e+00    1.34121707e-02    1.79158614e+00    2.02704080e+00
1542     1.21338885e+06    1.79008451e+00    1.29695580e-01    1.79884984e+00    1.34628347e-02    1.79011122e+00    2.02537147e+00
1543     1.21898960e+06    1.78859960e+00    1.30186700e-01    1.79735766e+00    1.35136069e-02    1.78862632e+00    2.02369083e+00
1544     1.22461620e+06    1.78710466e+00    1.30678864e-01    1.79585539e+00    1.35644866e-02    1.78713138e+00    2.02199884e+00
1545     1.23026877e+06    1.78559965e+00    1.31172063e-01    1.79434301e+00    1.36154730e-02    1.78562636e+00    2.02029545e+00
1546     1.23594743e+06    1.78408452e+00    1.31666291e-01    1.79282046e+00    1.36665654e-02    1.78411124e+00    2.01858061e+00
1547     1.24165231e+06    1.78255925e+00    1.32161541e-01    1.79128772e+00    1.37177629e-02    1.78258596e+00    2.01685429e+00
1548     1.24738351e+06    1.78102379e+00    1.32657805e-01    1.78974473e+00    1.37690649e-02    1.78105050e+00    2.01511643e+00
1549     1.25314117e+06    1.77947809e+00    1.33155075e-01    1.78819147e+00    1.38204704e-02    1.77950481e+00    2.01336699e+00
1550     1.25892541e+06    1.77792214e+00    1.33653345e-01    1.78662789e+00    1.38719788e-02    1.77794885e+00    2.01160593e+00
1551     1.26473635e+06    1.77635588e+00    1.34152606e-01    1.78505396e+00    1.39235892e-02    1.77638259e+00    2.00983322e+00
1552     1.27057411e+06    1.77477928e+00    1.34652850e-01    1.78346963e+00    1.39753007e-02    1.77480598e+00    2.00804879e+00
1553     1.27643881e+06    1.77319230e+00    1.35154070e-01    1.78187488e+00    1.40271125e-02    1.77321900e+00    2.00625262e+00
1554     1.28233058e+06    1.77159491e+00    1.35656257e-01    1.78026967e+00    1.40790238e-02    1.77162161e+00    2.00444467e+00
1555     1.28824955e+06    1.76998707e+00    1.36159404e-01    1.77865395e+00    1.41310337e-02    1.77001376e+00    2.00262488e+00
1556     1.29419584e+06    1.76836874e+00    1.36663502e-01    1.77702769e+00    1.41831413e-02    1.76839543e+00    2.00079322e+00
1557     1.30016958e+06    1.76673989e+00    1.37168542e-01    1.77539086e+00    1.42353457e-02    1.76676657e+00    1.99894965e+00
1558     1.30617089e+06    1.76510048e+00    1.37674517e-01    1.77374341e+00    1.42876461e-02    1.76512715e+00    1.99709414e+00
1559     1.31219990e+06    1.76345048e+00    1.38181416e-01    1.77208533e+00    1.43400415e-02    1.76347714e+00    1.99522663e+00
1560     1.31825674e+06    1.76178985e+00    1.38689233e-01    1.77041656e+00    1.43925311e-02    1.76181651e+00    1.99334709e+00
1561     1.32434154e+06    1.76011855e+00    1.39197957e-01    1.76873708e+00    1.44451138e-02    1.76014521e+00    1.99145548e+00
1562     1.33045442e+06    1.75843657e+00    1.39707581e-01    1.76704686e+00    1.44977887e-02    1.75846322e+00    1.98955177e+00
1563     1.33659552e+06    1.75674385e+00    1.40218094e-01    1.76534585e+00    1.45505549e-02    1.75677049e+00    1.98763592e+00
1564     1.34276496e+06    1.75504038e+00    1.40729488e-01    1.76363403e+00    1.46034114e-02    1.75506701e+00    1.98570788e+00
1565     1.34896288e+06    1.75332611e+00    1.41241754e-01    1.76191136e+00    1.46563572e-02    1.75335273e+00    1.98376763e+00
1566     1.35518941e+06    1.75160101e+00    1.41754882e-01    1.76017781e+00    1.47093914e-02    1.75162763e+00    1.98181512e+00
1567     1.36144468e+06    1.74986506e+00    1.42268862e-01    1.75843336e+00    1.47625128e-02    1.74989167e+00    1.97985033e+00
1568     1.36772883e+06    1.74811822e+00    1.42783685e-01    1.75667796e+00    1.48157206e-02    1.74814482e+00    1.97787320e+00
1569     1.37404198e+06    1.74636046e+00    1.43299341e-01    1.75491159e+00    1.48690137e-02    1.74638705e+00    1.97588372e+00
1570     1.38038426e+06    1.74459175e+00    1.43815821e-01    1.75313421e+00    1.49223910e-02    1.74461833e+00    1.97388185e+00
1571     1.38675583e+06    1.74281206e+00    1.44333114e-01    1.75134581e+00    1.49758515e-02    1.74283863e+00    1.97186755e+00
1572     1.39315680e+06    1.74102137e+00    1.44851211e-01    1.74954634e+00    1.50293942e-02    1.74104792e+00    1.96984079e+00
1573     1.39958732e+06    1.73921964e+00    1.45370100e-01    1.74773578e+00    1.50830179e-02    1.73924618e+00    1.96780153e+00
1574     1.40604752e+06    1.73740684e+00    1.45889773e-01    1.74591410e+00    1.51367216e-02    1.73743337e+00    1.96574975e+00
1575     1.41253754e+06    1.73558295e+00    1.46410218e-01    1.74408128e+00    1.51905042e-02    1.73560947e+00    1.96368542e+00
1576     1.41905752e+06    1.73374794e+00    1.46931425e-01    1.74223728e+00    1.52443645e-02    1.73377445e+00    1.96160850e+00
1577     1.42560759e+06    1.73190179e+00    1.47453384e-01    1.74038208e+00    1.52983015e-02    1.73192829e+00    1.95951896e+00
1578     1.43218790e+06    1.73004446e+00    1.47976084e-01    1.73851566e+00    1.53523140e-02    1.73007095e+00    1.95741678e+00
1579     1.43879858e+06    1.72817594e+00    1.48499513e-01    1.73663798e+00    1.54064009e-02    1.72820241e+00    1.95530192e+00
1580     1.44543977e+06    1.72629619e+00    1.49023662e-01    1.73474903e+00    1.54605611e-02    1.72632265e+00    1.95317436e+00
1581     1.45211162e+06    1.72440520e+00    1.49548518e-01    1.73284877e+00    1.55147933e-02    1.72443165e+00    1.95103407e+00
1582     1.45881426e+06    1.72250294e+00    1.50074072e-01    1.73093719e+00    1.55690964e-02    1.72252937e+00    1.94888103e+00
1583     1.46554784e+06    1.72058938e+00    1.50600311e-01    1.72901426e+00    1.56234692e-02    1.72061580e+00    1.94671520e+00
1584     1.47231250e+06    1.71866451e+00    1.51127224e-01    1.72707995e+00    1.56779106e-02    1.71869091e+00    1.94453656e+00
1585     1.47910839e+06    1.71672830e+00    1.51654800e-01    1.72513426e+00    1.57324192e-02    1.71675469e+00    1.94234508e+00
1586     1.48593564e+06    1.71478073e+00    1.52183028e-01    1.72317715e+00    1.57869939e-02    1.71480710e+00    1.94014075e+00
1587     1.49279441e+06    1.71282178e+00    1.52711895e-01    1.72120860e+00    1.58416335e-02    1.71284814e+00    1.93792354e+00
1588     1.49968484e+06    1.71085143e+00    1.53241390e-01    1.71922860e+00    1.58963366e-02    1.71087777e+00    1.93569342e+00
1589     1.50660707e+06    1.70886967e+00    1.53771501e-01    1.71723712e+00    1.59511022e-02    1.70889599e+00    1.93345037e+00
1590     1.51356125e+06    1.70687646e+00    1.54302216e-01    1.71523415e+00    1.60059288e-02    1.70690276e+00    1.93119438e+00
1591     1.52054753e+06    1.70487179e+00    1.54833523e-01    1.71321966e+00    1.60608152e-02    1.70489808e+00    1.92892542e+00
1592     1.52756606e+06    1.70285566e+00    1.55365410e-01    1.71119365e+00    1.61157602e-02    1.70288192e+00    1.92664347e+00
1593     1.53461698e+06    1.70082803e+00    1.55897864e-01    1.70915609e+00    1.61707625e-02    1.70085428e+00    1.92434852e+00
1594     1.54170045e+06    1.69878889e+00    1.56430874e-01    1.70710696e+00    1.62258206e-02    1.69881512e+00    1.92204054e+00
1595     1.54881662e+06    1.69673823e+00    1.56964426e-01    1.70504626e+00    1.62809334e-02    1.69676445e+00    1.91971951e+00
1596     1.55596563e+06    1.69467604e+00    1.57498509e-01    1.70297396e+00    1.63360995e-02    1.69470223e+00    1.91738543e+00
1597     1.56314764e+06    1.69260229e+00    1.58033109e-01    1.70089005e+00    1.63913176e-02    1.69262847e+00    1.91503827e+00
1598     1.57036280e+06    1.69051698e+00    1.58568213e-01    1.69879452e+00    1.64465862e-02    1.69054314e+00    1.91267802e+00
1599     1.57761127e+06    1.68842009e+00    1.59103810e-01    1.69668736e+00    1.65019042e-02    1.68844623e+00    1.91030467e+00
1600     1.58489319e+06    1.68631162e+00    1.59639886e-01    1.69456856e+00    1.65572700e-02    1.68633773e+00    1.90791820e+00
1601     1.59220873e+06    1.68419154e+00    1.60176427e-01    1.69243809e+00    1.66126823e-02    1.68421763e+00    1.90551859e+00
1602     1.59955803e+06    1.68205985e+00    1.60713422e-01    1.69029596e+00    1.66681398e-02    1.68208593e+00    1.90310585e+00
1603     1.60694125e+06    1.67991654e+00    1.61250856e-01    1.68814215e+00    1.67236410e-02    1.67994260e+00    1.90067995e+00
1604     1.61435856e+06    1.67776161e+00    1.61788716e-01    1.68597666e+00    1.67791845e-02    1.67778764e+00    1.89824089e+00
1605     1.62181010e+06    1.67559503e+00    1.62326989e-01    1.68379947e+00    1.68347690e-02    1.67562104e+00    1.89578865e+00
1606     1.62929603e+06    1.67341681e+00    1.62865662e-01    1.68161058e+00    1.68903929e-02    1.67344280e+00    1.89332323e+00
1607     1.63681652e+06    1.67122695e+00    1.63404720e-01    1.67940998e+00    1.69460550e-02    1.67125291e+00    1.89084463e+00
1608     1.64437172e+06    1.66902542e+00    1.63944151e-01    1.67719767e+00    1.70017536e-02    1.66905136e+00    1.88835282e+00
1609     1.65196180e+06    1.66681223e+00    1.64483939e-01    1.67497364e+00    1.70574874e-02    1.66683815e+00    1.88584782e+00
1610     1.65958691e+06    1.66458738e+00    1.65024073e-01    1.67273788e+00    1.71132549e-02    1.66461327e+00    1.88332961e+00
1611     1.66724721e+06    1.66235085e+00    1.65564537e-01    1.67049040e+00    1.71690546e-02    1.66237672e+00    1.88079820e+00
1612     1.67494288e+06    1.66010266e+00    1.66105318e-01    1.66823119e+00    1.72248852e-02    1.66012850e+00    1.87825356e+00
1613     1.68267406e+06    1.65784279e+00    1.66646402e-01    1.66596025e+00    1.72807449e-02    1.65786861e+00    1.87569572e+00
1614     1.69044093e+06    1.65557124e+00    1.67187774e-01    1.66367758e+00    1.73366325e-02    1.65559704e+00    1.87312466e+00
1615     1.69824365e+06    1.65328802e+00    1.67729421e-01    1.66138318e+00    1.73925463e-02    1.65331380e+00    1.87054038e+00
1616     1.70608239e+06    1.65099313e+00    1.68271327e-01    1.65907704e+00    1.74484850e-02    1.65101888e+00    1.86794289e+00
1617     1.71395731e+06    1.64868657e+00    1.68813479e-01    1.65675917e+00    1.75044468e-02    1.64871229e+00    1.86533219e+00
1618     1.72186857e+06    1.64636833e+00    1.69355862e-01    1.65442958e+00    1.75604304e-02    1.64639403e+00    1.86270828e+00
1619     1.72981636e+06    1.64403843e+00    1.69898462e-01    1.65208827e+00    1.76164342e-02    1.64406410e+00    1.86007116e+00
1620     1.73780083e+06    1.64169687e+00    1.70441263e-01    1.64973523e+00    1.76724566e-02    1.64172251e+00    1.85742084e+00
1621     1.74582215e+06    1.63934365e+00    1.70984252e-01    1.64737048e+00    1.77284961e-02    1.63936927e+00    1.85475732e+00
1622     1.75388050e+06    1.63697878e+00    1.71527414e-01    1.64499403e+00    1.77845512e-02    1.63700437e+00    1.85208061e+00
1623     1.76197605e+06    1.63460227e+00    1.72070734e-01    1.64260587e+00    1.78406202e-02    1.63462783e+00    1.84939073e+00
1624     1.77010896e+06    1.63221411e+00    1.72614196e-01    1.64020602e+00    1.78967016e-02    1.63223965e+00    1.84668767e+00
1625     1.77827941e+06    1.62981434e+00    1.73157787e-01    1.63779448e+00    1.79527939e-02    1.62983984e+00    1.84397144e+00
1626     1.78648757e+06    1.62740294e+00    1.73701491e-01    1.63537127e+00    1.80088954e-02    1.62742842e+00    1.84124207e+00
1627     1.79473363e+06    1.62497993e+00    1.74245292e-01    1.63293640e+00    1.80650046e-02    1.62500538e+00    1.83849955e+00
1628     1.80301774e+06    1.62254533e+00    1.74789177e-01    1.63048987e+00    1.81211198e-02    1.62257075e+00    1.83574391e+00
1629     1.81134009e+06    1.62009915e+00    1.75333129e-01    1.62803170e+00    1.81772395e-02    1.62012454e+00    1.83297516e+00
1630     1.81970086e+06    1.61764139e+00    1.75877134e-01    1.62556190e+00    1.82333620e-02    1.61766675e+00    1.83019330e+00
1631     1.82810022e+06    1.61517208e+00    1.76421176e-01    1.62308049e+00    1.82894858e-02    1.61519741e+00    1.82739836e+00
1632     1.83653834e+06    1.61269123e+00    1.76965241e-01    1.62058748e+00    1.83456091e-02    1.61271653e+00    1.82459036e+00
1633     1.84501542e+06    1.61019885e+00    1.77509311e-01    1.61808289e+00    1.84017305e-02    1.61022412e+00    1.82176931e+00
1634     1.85353162e+06    1.60769496e+00    1.78053373e-01    1.61556673e+00    1.84578482e-02    1.60772020e+00    1.81893524e+00
1635     1.86208714e+06    1.60517958e+00    1.78597411e-01    1.61303903e+00    1.85139606e-02    1.60520479e+00    1.81608815e+00
1636     1.87068214e+06    1.60265273e+00    1.79141409e-01    1.61049980e+00    1.85700660e-02    1.60267790e+00    1.81322808e+00
1637     1.87931682e+06    1.60011442e+00    1.79685351e-01    1.60794906e+00    1.86261630e-02    1.60013957e+00    1.81035504e+00
1638     1.88799135e+06    1.59756469e+00    1.80229222e-01    1.60538684e+00    1.86822496e-02    1.59758980e+00    1.80746906e+00
1639     1.89670592e+06    1.59500355e+00    1.80773007e-01    1.60281314e+00    1.87383245e-02    1.59502863e+00    1.80457017e+00
1640     1.90546072e+06    1.59243102e+00    1.81316689e-01    1.60022801e+00    1.87943857e-02    1.59245606e+00    1.80165838e+00
1641     1.91425593e+06    1.58984712e+00    1.81860254e-01    1.59763145e+00    1.88504318e-02    1.58987214e+00    1.79873373e+00
1642     1.92309173e+06    1.58725189e+00    1.82403685e-01    1.59502351e+00    1.89064610e-02    1.58727687e+00    1.79579625e+00
1643     1.93196832e+06    1.58464534e+00    1.82946966e-01    1.59240419e+00    1.89624716e-02    1.58467029e+00    1.79284596e+00
1644     1.94088588e+06    1.58202751e+00    1.83490081e-01    1.58977353e+00    1.90184621e-02    1.58205242e+00    1.78988289e+00
1645     1.94984460e+06    1.57939842e+00    1.84033016e-01    1.58713156e+00    1.90744306e-02    1.57942330e+00    1.78690707e+00
1646     1.95884467e+06    1.57675809e+00    1.84575754e-01    1.58447830e+00    1.91303756e-02    1.57678294e+00    1.78391854e+00
1647     1.96788629e+06    1.57410657e+00    1.85118278e-01    1.58181378e+00    1.91862953e-02    1.57413138e+00    1.78091733e+00
1648     1.97696964e+06    1.57144387e+00    1.85660574e-01    1.57913804e+00    1.92421881e-02    1.57146865e+00    1.77790347e+00
1649     1.98609492e+06    1.56877004e+00    1.86202625e-01    1.57645111e+00    1.92980522e-02    1.56879478e+00    1.77487700e+00
1650     1.99526231e+06    1.56608510e+00    1.86744415e-01    1.57375301e+00    1.93538861e-02    1.56610981e+00    1.77183796e+00
1651     2.00447203e+06    1.56338908e+00    1.87285929e-01    1.57104379e+00    1.94096879e-02    1.56341375e+00    1.76878638e+00
1652     2.01372425e+06    1.56068203e+00    1.87827150e-01    1.56832347e+00    1.94654559e-02    1.56070666e+00    1.76572230e+00
1653     2.02301918e+06    1.55796397e+00    1.88368062e-01    1.56559209e+00    1.95211886e-02    1.55798857e+00    1.76264577e+00
1654     2.03235701e+06    1.55523494e+00    1.88908650e-01    1.56284969e+00    1.95768842e-02    1.55525951e+00    1.75955681e+00
1655     2.04173794e+06    1.55249498e+00    1.89448897e-01    1.56009631e+00    1.96325410e-02    1.55251951e+00    1.75645549e+00
1656     2.05116218e+06    1.54974413e+00    1.89988787e-01    1.55733199e+00    1.96881572e-02    1.54976863e+00    1.75334183e+00
1657     2.06062991e+06    1.54698243e+00    1.90528304e-01    1.55455675e+00    1.97437313e-02    1.54700689e+00    1.75021588e+00
1658     2.07014135e+06    1.54420992e+00    1.91067433e-01    1.55177065e+00    1.97992615e-02    1.54423433e+00    1.74707770e+00
1659     2.07969669e+06    1.54142663e+00    1.91606157e-01    1.54897373e+00    1.98547460e-02    1.54145101e+00    1.74392732e+00
1660     2.08929613e+06    1.53863261e+00    1.92144460e-01    1.54616602e+00    1.99101832e-02    1.53865696e+00    1.74076479e+00
1661     2.09893988e+06    1.53582791e+00    1.92682326e-01    1.54334758e+00    1.99655715e-02    1.53585222e+00    1.73759016e+00
1662     2.10862815e+06    1.53301257e+00    1.93219739e-01    1.54051844e+00    2.00209090e-02    1.53303683e+00    1.73440349e+00
1663     2.11836114e+06    1.53018663e+00    1.93756684e-01    1.53767866e+00    2.00761941e-02    1.53021085e+00    1.73120482e+00
1664     2.12813905e+06    1.52735013e+00    1.94293143e-01    1.53482827e+00    2.01314250e-02    1.52737432e+00    1.72799420e+00
1665     2.13796209e+06    1.52450314e+00    1.94829102e-01    1.53196732e+00    2.01866002e-02    1.52452729e+00    1.72477169e+00
1666     2.14783047e+06    1.52164569e+00    1.95364544e-01    1.52909587e+00    2.02417179e-02    1.52166980e+00    1.72153734e+00
